unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2022_06_AFG_FOOD,2022_06,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,75.69
2022_06_AFG_ALCO,2022_06,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,56.01
2022_06_AFG_CLTH,2022_06,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,32.14
2022_06_AFG_HOUS,2022_06,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,39.81
2022_06_AFG_FURN,2022_06,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2022_06_AFG_HEAL,2022_06,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2022_06_AFG_TRNS,2022_06,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2022_06_AFG_COMM,2022_06,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2022_06_AFG_CLTR,2022_06,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2022_06_AFG_EDUC,2022_06,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2022_06_AFG_RHTL,2022_06,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,43.03
2022_06_AFG_MISC,2022_06,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,69.61
2022_06_AFG_MEDI,2022_06,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,44.44
2022_06_AFG_PNSN,2022_06,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2022_06_AFG_OUTA,2022_06,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2022_06_AFG_TOTL,2022_06,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,85.45644600988967
2022_06_ALB_FOOD,2022_06,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,535.29,62.78
2022_06_ALB_ALCO,2022_06,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,91.74,55.89
2022_06_ALB_CLTH,2022_06,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,212.53,46.3
2022_06_ALB_HOUS,2022_06,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2197.71,54.26
2022_06_ALB_FURN,2022_06,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",81.72,59.46
2022_06_ALB_HEAL,2022_06,ALB,Albania,Albania,Tirana,HEAL,Health ,66.65,39.46
2022_06_ALB_TRNS,2022_06,ALB,Albania,Albania,Tirana,TRNS,Transport ,360.36,67.41
2022_06_ALB_COMM,2022_06,ALB,Albania,Albania,Tirana,COMM,Communication ,83.64,86.8
2022_06_ALB_CLTR,2022_06,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,279.61,63.61
2022_06_ALB_EDUC,2022_06,ALB,Albania,Albania,Tirana,EDUC,Education ,235.08,41.37
2022_06_ALB_RHTL,2022_06,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,374.19,55.58
2022_06_ALB_MISC,2022_06,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,120.25,53.29
2022_06_ALB_MEDI,2022_06,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,332.88,27.37
2022_06_ALB_PNSN,2022_06,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1092.52,100.0
2022_06_ALB_OUTA,2022_06,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2598.93,100.0
2022_06_ALB_TOTL,2022_06,ALB,Albania,Albania,Tirana,TOTL,Total,8663.1,73.6085633871801
2022_06_DZA_FOOD,2022_06,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,554.38,57.69
2022_06_DZA_ALCO,2022_06,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,75.56,165.29
2022_06_DZA_CLTH,2022_06,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,89.85,33.2
2022_06_DZA_HOUS,2022_06,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1829.05,57.68
2022_06_DZA_FURN,2022_06,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",86.21,44.82
2022_06_DZA_HEAL,2022_06,DZA,Algeria,Algeria,Algiers,HEAL,Health ,47.55,33.7
2022_06_DZA_TRNS,2022_06,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,428.99,35.09
2022_06_DZA_COMM,2022_06,DZA,Algeria,Algeria,Algiers,COMM,Communication ,132.61,90.12
2022_06_DZA_CLTR,2022_06,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,122.15,162.73
2022_06_DZA_EDUC,2022_06,DZA,Algeria,Algeria,Algiers,EDUC,Education ,226.98,
2022_06_DZA_RHTL,2022_06,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,408.34,49.23
2022_06_DZA_MISC,2022_06,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,99.84,93.98
2022_06_DZA_MEDI,2022_06,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,462.2,36.27
2022_06_DZA_PNSN,2022_06,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1168.9,100.0
2022_06_DZA_OUTA,2022_06,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3821.74,100.0
2022_06_DZA_TOTL,2022_06,DZA,Algeria,Algeria,Algiers,TOTL,Total,9554.35,78.34951196476794
2022_06_AGO_FOOD,2022_06,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,1108.85,199.77
2022_06_AGO_ALCO,2022_06,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,157.73,262.73
2022_06_AGO_CLTH,2022_06,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,13.19,
2022_06_AGO_HOUS,2022_06,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1934.9,54.34
2022_06_AGO_FURN,2022_06,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",132.59,229.44
2022_06_AGO_HEAL,2022_06,AGO,Angola,Angola,Luanda,HEAL,Health ,74.32,222.05
2022_06_AGO_TRNS,2022_06,AGO,Angola,Angola,Luanda,TRNS,Transport ,293.43,65.95
2022_06_AGO_COMM,2022_06,AGO,Angola,Angola,Luanda,COMM,Communication ,200.03,314.71
2022_06_AGO_CLTR,2022_06,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,188.48,131.06
2022_06_AGO_EDUC,2022_06,AGO,Angola,Angola,Luanda,EDUC,Education ,300.76,86.16
2022_06_AGO_RHTL,2022_06,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,681.97,100.32
2022_06_AGO_MISC,2022_06,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,144.91,160.3
2022_06_AGO_MEDI,2022_06,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,494.97,40.44
2022_06_AGO_PNSN,2022_06,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1168.9,100.0
2022_06_AGO_OUTA,2022_06,AGO,Angola,Angola,Luanda,OUTA,Out Area ,4596.68,100.0
2022_06_AGO_TOTL,2022_06,AGO,Angola,Angola,Luanda,TOTL,Total,11491.710000000001,103.33298987764165
2022_06_ARG_FOOD,2022_06,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,800.16,79.79
2022_06_ARG_ALCO,2022_06,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,109.58,122.25
2022_06_ARG_CLTH,2022_06,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,237.08,124.76
2022_06_ARG_HOUS,2022_06,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2195.77,55.92
2022_06_ARG_FURN,2022_06,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",112.14,72.2
2022_06_ARG_HEAL,2022_06,ARG,Argentina,Argentina,Buenos Aires,HEAL,Health ,138.79,61.41
2022_06_ARG_TRNS,2022_06,ARG,Argentina,Argentina,Buenos Aires,TRNS,Transport ,502.15,90.04
