unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2017_08_AFG_FOOD,2017_08,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,90.88
2017_08_AFG_ALCO,2017_08,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,62.45
2017_08_AFG_CLTH,2017_08,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,39.88
2017_08_AFG_HOUS,2017_08,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,43.12
2017_08_AFG_FURN,2017_08,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2017_08_AFG_HEAL,2017_08,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2017_08_AFG_TRNS,2017_08,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2017_08_AFG_COMM,2017_08,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2017_08_AFG_CLTR,2017_08,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2017_08_AFG_EDUC,2017_08,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2017_08_AFG_RHTL,2017_08,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,52.34
2017_08_AFG_MISC,2017_08,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,79.1
2017_08_AFG_MEDI,2017_08,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,50.97
2017_08_AFG_PNSN,2017_08,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2017_08_AFG_OUTA,2017_08,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2017_08_AFG_TOTL,2017_08,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.50846855485335
2017_08_ALB_FOOD,2017_08,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,597.18,64.51
2017_08_ALB_ALCO,2017_08,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,98.52,73.49
2017_08_ALB_CLTH,2017_08,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,170.57,45.46
2017_08_ALB_HOUS,2017_08,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2106.94,59.15
2017_08_ALB_FURN,2017_08,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",64.46,65.83
2017_08_ALB_HEAL,2017_08,ALB,Albania,Albania,Tirana,HEAL,Health ,108.1,64.4
2017_08_ALB_TRNS,2017_08,ALB,Albania,Albania,Tirana,TRNS,Transport ,391.39,87.6
2017_08_ALB_COMM,2017_08,ALB,Albania,Albania,Tirana,COMM,Communication ,104.46,91.67
2017_08_ALB_CLTR,2017_08,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,177.74,62.83
2017_08_ALB_EDUC,2017_08,ALB,Albania,Albania,Tirana,EDUC,Education ,212.03,55.08
2017_08_ALB_RHTL,2017_08,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,343.74,46.04
2017_08_ALB_MISC,2017_08,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,191.66,88.43
2017_08_ALB_MEDI,2017_08,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,328.12,28.4
2017_08_ALB_PNSN,2017_08,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1058.01,100.0
2017_08_ALB_OUTA,2017_08,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2551.26,100.0
2017_08_ALB_TOTL,2017_08,ALB,Albania,Albania,Tirana,TOTL,Total,8504.18,76.98071958208226
2017_08_DZA_FOOD,2017_08,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,348.16,62.97
2017_08_DZA_ALCO,2017_08,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,48.68,87.83
2017_08_DZA_CLTH,2017_08,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,68.98,60.05
2017_08_DZA_HOUS,2017_08,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2539.75,78.16
2017_08_DZA_FURN,2017_08,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",45.44,72.71
2017_08_DZA_HEAL,2017_08,DZA,Algeria,Algeria,Algiers,HEAL,Health ,49.46,81.14
2017_08_DZA_TRNS,2017_08,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,218.75,68.04
2017_08_DZA_COMM,2017_08,DZA,Algeria,Algeria,Algiers,COMM,Communication ,72.52,66.7
2017_08_DZA_CLTR,2017_08,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,60.55,52.21
2017_08_DZA_EDUC,2017_08,DZA,Algeria,Algeria,Algiers,EDUC,Education ,89.32,
2017_08_DZA_RHTL,2017_08,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,221.26,75.01
2017_08_DZA_MISC,2017_08,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,59.61,135.8
2017_08_DZA_MEDI,2017_08,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,392.18,37.16
2017_08_DZA_PNSN,2017_08,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1058.01,100.0
2017_08_DZA_OUTA,2017_08,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3515.12,100.0
2017_08_DZA_TOTL,2017_08,DZA,Algeria,Algeria,Algiers,TOTL,Total,8787.79,86.50444896857873
2017_08_AGO_FOOD,2017_08,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,694.37,161.61
2017_08_AGO_ALCO,2017_08,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,111.6,87.93
2017_08_AGO_CLTH,2017_08,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,211.47,223.03
2017_08_AGO_HOUS,2017_08,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",4557.09,157.59
2017_08_AGO_FURN,2017_08,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",101.25,252.47
2017_08_AGO_HEAL,2017_08,AGO,Angola,Angola,Luanda,HEAL,Health ,125.55,97.01
2017_08_AGO_TRNS,2017_08,AGO,Angola,Angola,Luanda,TRNS,Transport ,549.24,141.5
2017_08_AGO_COMM,2017_08,AGO,Angola,Angola,Luanda,COMM,Communication ,137.89,421.89
2017_08_AGO_CLTR,2017_08,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,260.21,82.24
2017_08_AGO_EDUC,2017_08,AGO,Angola,Angola,Luanda,EDUC,Education ,219.2,82.31
2017_08_AGO_RHTL,2017_08,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,472.9,175.28
2017_08_AGO_MISC,2017_08,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,231.99,203.75
2017_08_AGO_MEDI,2017_08,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,529.94,50.27
2017_08_AGO_PNSN,2017_08,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1058.01,100.0
2017_08_AGO_OUTA,2017_08,AGO,Angola,Angola,Luanda,OUTA,Out Area ,3968.88,100.0
2017_08_AGO_TOTL,2017_08,AGO,Angola,Angola,Luanda,TOTL,Total,13229.59,130.09302570102406
2017_08_ARG_FOOD,2017_08,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,520.51,92.94
2017_08_ARG_ALCO,2017_08,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,82.48,159.31
2017_08_ARG_CLTH,2017_08,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,254.28,125.67
2017_08_ARG_HOUS,2017_08,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2389.43,65.19
2017_08_ARG_FURN,2017_08,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",80.95,117.67
2017_08_ARG_HEAL,2017_08,ARG,Argentina,Argentina,Buenos Aires,HEAL,Health ,138.6,63.6
2017_08_ARG_TRNS,2017_08,ARG,Argentina,Argentina,Buenos Aires,TRNS,Transport ,409.9,87.47
2017_08_ARG_COMM,2017_08,ARG,Argentina,Argentina,Buenos Aires,COMM,Communication ,109.15,113.06
2017_08_ARG_CLTR,2017_08,ARG,Argentina,Argentina,Buenos Aires,CLTR,Recreation And Culture ,256.34,120.65
2017_08_ARG_EDUC,2017_08,ARG,Argentina,Argentina,Buenos Aires,EDUC,Education ,195.82,63.96
2017_08_ARG_RHTL,2017_08,ARG,Argentina,Argentina,Buenos Aires,RHTL,Restaurants And Hotels ,336.39,63.65
2017_08_ARG_MISC,2017_08,ARG,Argentina,Argentina,Buenos Aires,MISC,Miscellaneous Goods And Services ,184.53,97.96
2017_08_ARG_MEDI,2017_08,ARG,Argentina,Argentina,Buenos Aires,MEDI,Medical Insurance ,413.17,37.86
2017_08_ARG_PNSN,2017_08,ARG,Argentina,Argentina,Buenos Aires,PNSN,Pension Contribution ,1058.01,100.0
2017_08_ARG_OUTA,2017_08,ARG,Argentina,Argentina,Buenos Aires,OUTA,Out Area ,2755.52,100.0
2017_08_ARG_TOTL,2017_08,ARG,Argentina,Argentina,Buenos Aires,TOTL,Total,9185.08,85.77590773766312
2017_08_ARM_FOOD,2017_08,ARM,Armenia,Armenia,Yerevan,FOOD,Food And Non-alcoholic Beverages ,794.72,58.77
2017_08_ARM_ALCO,2017_08,ARM,Armenia,Armenia,Yerevan,ALCO,Alcoholic Beverages And Tobacco ,121.78,79.87
2017_08_ARM_CLTH,2017_08,ARM,Armenia,Armenia,Yerevan,CLTH,Clothing And Footwear ,146.96,43.09
2017_08_ARM_HOUS,2017_08,ARM,Armenia,Armenia,Yerevan,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2068.5,68.91
2017_08_ARM_FURN,2017_08,ARM,Armenia,Armenia,Yerevan,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",125.91,98.47
2017_08_ARM_HEAL,2017_08,ARM,Armenia,Armenia,Yerevan,HEAL,Health ,202.81,61.96
2017_08_ARM_TRNS,2017_08,ARM,Armenia,Armenia,Yerevan,TRNS,Transport ,723.07,57.67
2017_08_ARM_COMM,2017_08,ARM,Armenia,Armenia,Yerevan,COMM,Communication ,9.81,102.47
2017_08_ARM_CLTR,2017_08,ARM,Armenia,Armenia,Yerevan,CLTR,Recreation And Culture ,272.55,54.31
2017_08_ARM_EDUC,2017_08,ARM,Armenia,Armenia,Yerevan,EDUC,Education ,,
2017_08_ARM_RHTL,2017_08,ARM,Armenia,Armenia,Yerevan,RHTL,Restaurants And Hotels ,438.6,43.25
2017_08_ARM_MISC,2017_08,ARM,Armenia,Armenia,Yerevan,MISC,Miscellaneous Goods And Services ,225.9,117.06
2017_08_ARM_MEDI,2017_08,ARM,Armenia,Armenia,Yerevan,MEDI,Medical Insurance ,413.53,33.29
2017_08_ARM_PNSN,2017_08,ARM,Armenia,Armenia,Yerevan,PNSN,Pension Contribution ,1058.01,100.0
2017_08_ARM_OUTA,2017_08,ARM,Armenia,Armenia,Yerevan,OUTA,Out Area ,2829.49,100.0
2017_08_ARM_TOTL,2017_08,ARM,Armenia,Armenia,Yerevan,TOTL,Total,9431.64,77.24131513796114
2017_08_AUS_FOOD,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FOOD,Food And Non-alcoholic Beverages ,561.97,87.23
2017_08_AUS_ALCO,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",ALCO,Alcoholic Beverages And Tobacco ,89.04,128.9
2017_08_AUS_CLTH,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTH,Clothing And Footwear ,309.52,96.89
2017_08_AUS_HOUS,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HOUS,"Housing, Water, Electricity, Gas And Fuels ",5000.45,70.11
2017_08_AUS_FURN,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",381.99,99.05
2017_08_AUS_HEAL,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HEAL,Health ,167.21,89.01
2017_08_AUS_TRNS,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TRNS,Transport ,666.11,96.71
2017_08_AUS_COMM,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",COMM,Communication ,134.11,142.05
2017_08_AUS_CLTR,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTR,Recreation And Culture ,450.1,125.48
2017_08_AUS_EDUC,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",EDUC,Education ,249.04,36.94
2017_08_AUS_RHTL,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",RHTL,Restaurants And Hotels ,363.19,82.94
2017_08_AUS_MISC,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MISC,Miscellaneous Goods And Services ,204.25,108.29
2017_08_AUS_MEDI,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MEDI,Medical Insurance ,474.23,35.65
2017_08_AUS_PNSN,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",PNSN,Pension Contribution ,1037.95,100.0
2017_08_AUS_OUTA,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",OUTA,Out Area ,2940.77,100.0
2017_08_AUS_TOTL,2017_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TOTL,Total,13029.93,84.26403887689996
2017_08_AUT_FOOD,2017_08,AUT,Austria,Austria,Vienna,FOOD,Food And Non-alcoholic Beverages ,864.21,118.05
2017_08_AUT_ALCO,2017_08,AUT,Austria,Austria,Vienna,ALCO,Alcoholic Beverages And Tobacco ,115.01,110.89
2017_08_AUT_CLTH,2017_08,AUT,Austria,Austria,Vienna,CLTH,Clothing And Footwear ,367.83,142.79
2017_08_AUT_HOUS,2017_08,AUT,Austria,Austria,Vienna,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2178.67,58.32
2017_08_AUT_FURN,2017_08,AUT,Austria,Austria,Vienna,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",566.74,75.96
2017_08_AUT_HEAL,2017_08,AUT,Austria,Austria,Vienna,HEAL,Health ,184.94,86.28
2017_08_AUT_TRNS,2017_08,AUT,Austria,Austria,Vienna,TRNS,Transport ,869.5,122.54
2017_08_AUT_COMM,2017_08,AUT,Austria,Austria,Vienna,COMM,Communication ,201.74,97.76
2017_08_AUT_CLTR,2017_08,AUT,Austria,Austria,Vienna,CLTR,Recreation And Culture ,401.08,116.56
2017_08_AUT_EDUC,2017_08,AUT,Austria,Austria,Vienna,EDUC,Education ,345.13,61.82
2017_08_AUT_RHTL,2017_08,AUT,Austria,Austria,Vienna,RHTL,Restaurants And Hotels ,644.82,79.66
2017_08_AUT_MISC,2017_08,AUT,Austria,Austria,Vienna,MISC,Miscellaneous Goods And Services ,244.06,107.88
2017_08_AUT_MEDI,2017_08,AUT,Austria,Austria,Vienna,MEDI,Medical Insurance ,619.34,54.7
2017_08_AUT_PNSN,2017_08,AUT,Austria,Austria,Vienna,PNSN,Pension Contribution ,1058.01,100.0
2017_08_AUT_OUTA,2017_08,AUT,Austria,Austria,Vienna,OUTA,Out Area ,962.34,100.0
2017_08_AUT_TOTL,2017_08,AUT,Austria,Austria,Vienna,TOTL,Total,9623.42,88.094379426895
2017_08_AZE_FOOD,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,FOOD,Food And Non-alcoholic Beverages ,810.43,68.11
2017_08_AZE_ALCO,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,ALCO,Alcoholic Beverages And Tobacco ,104.97,88.04
2017_08_AZE_CLTH,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,CLTH,Clothing And Footwear ,309.9,128.64
2017_08_AZE_HOUS,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1965.1,58.29
2017_08_AZE_FURN,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",102.79,69.98
2017_08_AZE_HEAL,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,HEAL,Health ,143.31,41.17
2017_08_AZE_TRNS,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,TRNS,Transport ,567.82,49.96
2017_08_AZE_COMM,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,COMM,Communication ,172.03,51.81
2017_08_AZE_CLTR,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,CLTR,Recreation And Culture ,236.16,48.49
2017_08_AZE_EDUC,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,EDUC,Education ,197.94,33.38
2017_08_AZE_RHTL,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,RHTL,Restaurants And Hotels ,530.2,60.75
2017_08_AZE_MISC,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,MISC,Miscellaneous Goods And Services ,229.09,68.88
2017_08_AZE_MEDI,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,MEDI,Medical Insurance ,428.52,31.54
2017_08_AZE_PNSN,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,PNSN,Pension Contribution ,1058.01,100.0
2017_08_AZE_OUTA,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,OUTA,Out Area ,2938.4,100.0
2017_08_AZE_TOTL,2017_08,AZE,Azerbaijan,Azerbaijan,Baku,TOTL,Total,9794.669999999998,75.25224404131781
2017_08_BHS_FOOD,2017_08,BHS,Bahamas,Bahamas,Bahama,FOOD,Food And Non-alcoholic Beverages ,420.44,118.39
2017_08_BHS_ALCO,2017_08,BHS,Bahamas,Bahamas,Bahama,ALCO,Alcoholic Beverages And Tobacco ,69.54,114.95
2017_08_BHS_CLTH,2017_08,BHS,Bahamas,Bahamas,Bahama,CLTH,Clothing And Footwear ,158.4,93.9
2017_08_BHS_HOUS,2017_08,BHS,Bahamas,Bahamas,Bahama,HOUS,"Housing, Water, Electricity, Gas And Fuels ",4285.39,111.53
2017_08_BHS_FURN,2017_08,BHS,Bahamas,Bahamas,Bahama,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",47.73,125.52
2017_08_BHS_HEAL,2017_08,BHS,Bahamas,Bahamas,Bahama,HEAL,Health ,78.67,94.24
2017_08_BHS_TRNS,2017_08,BHS,Bahamas,Bahamas,Bahama,TRNS,Transport ,298.99,110.01
2017_08_BHS_COMM,2017_08,BHS,Bahamas,Bahamas,Bahama,COMM,Communication ,92.02,185.8
2017_08_BHS_CLTR,2017_08,BHS,Bahamas,Bahamas,Bahama,CLTR,Recreation And Culture ,196.87,79.75
