unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2016_04_AFG_FOOD,2016_04,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,88.99
2016_04_AFG_ALCO,2016_04,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,63.65
2016_04_AFG_CLTH,2016_04,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,41.79
2016_04_AFG_HOUS,2016_04,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,45.25
2016_04_AFG_FURN,2016_04,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2016_04_AFG_HEAL,2016_04,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2016_04_AFG_TRNS,2016_04,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2016_04_AFG_COMM,2016_04,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2016_04_AFG_CLTR,2016_04,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2016_04_AFG_EDUC,2016_04,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2016_04_AFG_RHTL,2016_04,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,53.97
2016_04_AFG_MISC,2016_04,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,80.35
2016_04_AFG_MEDI,2016_04,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,51.94
2016_04_AFG_PNSN,2016_04,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2016_04_AFG_OUTA,2016_04,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2016_04_AFG_TOTL,2016_04,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.83497766364682
2016_04_ALB_FOOD,2016_04,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,597.18,59.41
2016_04_ALB_ALCO,2016_04,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,98.52,68.06
2016_04_ALB_CLTH,2016_04,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,170.57,42.11
2016_04_ALB_HOUS,2016_04,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2106.94,55.46
2016_04_ALB_FURN,2016_04,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",64.46,59.55
2016_04_ALB_HEAL,2016_04,ALB,Albania,Albania,Tirana,HEAL,Health ,108.1,62.19
2016_04_ALB_TRNS,2016_04,ALB,Albania,Albania,Tirana,TRNS,Transport ,391.39,85.92
2016_04_ALB_COMM,2016_04,ALB,Albania,Albania,Tirana,COMM,Communication ,104.46,76.92
2016_04_ALB_CLTR,2016_04,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,177.74,58.57
2016_04_ALB_EDUC,2016_04,ALB,Albania,Albania,Tirana,EDUC,Education ,212.03,55.08
2016_04_ALB_RHTL,2016_04,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,343.74,43.5
2016_04_ALB_MISC,2016_04,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,191.66,78.38
2016_04_ALB_MEDI,2016_04,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,328.12,29.34
2016_04_ALB_PNSN,2016_04,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1058.01,100.0
