unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2018_04_AFG_FOOD,2018_04,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,90.8
2018_04_AFG_ALCO,2018_04,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,61.54
2018_04_AFG_CLTH,2018_04,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,39.33
2018_04_AFG_HOUS,2018_04,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,42.35
2018_04_AFG_FURN,2018_04,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2018_04_AFG_HEAL,2018_04,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2018_04_AFG_TRNS,2018_04,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2018_04_AFG_COMM,2018_04,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2018_04_AFG_CLTR,2018_04,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2018_04_AFG_EDUC,2018_04,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2018_04_AFG_RHTL,2018_04,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,51.35
2018_04_AFG_MISC,2018_04,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,78.54
2018_04_AFG_MEDI,2018_04,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,51.41
2018_04_AFG_PNSN,2018_04,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2018_04_AFG_OUTA,2018_04,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2018_04_AFG_TOTL,2018_04,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.36562119792703
2018_04_ALB_FOOD,2018_04,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,597.18,71.37
2018_04_ALB_ALCO,2018_04,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,98.52,78.74
2018_04_ALB_CLTH,2018_04,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,170.57,49.82
2018_04_ALB_HOUS,2018_04,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2106.94,59.59
2018_04_ALB_FURN,2018_04,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",64.46,71.48
2018_04_ALB_HEAL,2018_04,ALB,Albania,Albania,Tirana,HEAL,Health ,108.1,69.84
2018_04_ALB_TRNS,2018_04,ALB,Albania,Albania,Tirana,TRNS,Transport ,391.39,88.53
