unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2022_04_AFG_FOOD,2022_04,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,76.99
2022_04_AFG_ALCO,2022_04,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,56.37
2022_04_AFG_CLTH,2022_04,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,32.67
2022_04_AFG_HOUS,2022_04,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,39.92
2022_04_AFG_FURN,2022_04,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2022_04_AFG_HEAL,2022_04,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2022_04_AFG_TRNS,2022_04,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2022_04_AFG_COMM,2022_04,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2022_04_AFG_CLTR,2022_04,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2022_04_AFG_EDUC,2022_04,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2022_04_AFG_RHTL,2022_04,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,43.53
2022_04_AFG_MISC,2022_04,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,70.47
2022_04_AFG_MEDI,2022_04,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,44.44
2022_04_AFG_PNSN,2022_04,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2022_04_AFG_OUTA,2022_04,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2022_04_AFG_TOTL,2022_04,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,85.56985215413115
2022_04_ALB_FOOD,2022_04,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,535.29,57.56
2022_04_ALB_ALCO,2022_04,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,91.74,54.52
2022_04_ALB_CLTH,2022_04,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,212.53,47.44
2022_04_ALB_HOUS,2022_04,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2197.71,56.19
2022_04_ALB_FURN,2022_04,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",81.72,59.72
2022_04_ALB_HEAL,2022_04,ALB,Albania,Albania,Tirana,HEAL,Health ,66.65,40.0
2022_04_ALB_TRNS,2022_04,ALB,Albania,Albania,Tirana,TRNS,Transport ,360.36,65.39
2022_04_ALB_COMM,2022_04,ALB,Albania,Albania,Tirana,COMM,Communication ,83.64,88.05
2022_04_ALB_CLTR,2022_04,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,279.61,64.27
2022_04_ALB_EDUC,2022_04,ALB,Albania,Albania,Tirana,EDUC,Education ,235.08,41.37
2022_04_ALB_RHTL,2022_04,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,374.19,55.52
2022_04_ALB_MISC,2022_04,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,120.25,53.49
2022_04_ALB_MEDI,2022_04,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,332.88,27.37
2022_04_ALB_PNSN,2022_04,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1092.52,100.0
2022_04_ALB_OUTA,2022_04,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2598.93,100.0
2022_04_ALB_TOTL,2022_04,ALB,Albania,Albania,Tirana,TOTL,Total,8663.1,73.77565755057944
2022_04_DZA_FOOD,2022_04,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,554.38,58.96
2022_04_DZA_ALCO,2022_04,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,75.56,166.03
2022_04_DZA_CLTH,2022_04,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,89.85,33.94
2022_04_DZA_HOUS,2022_04,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1829.05,58.04
2022_04_DZA_FURN,2022_04,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",86.21,46.04
2022_04_DZA_HEAL,2022_04,DZA,Algeria,Algeria,Algiers,HEAL,Health ,47.55,34.24
2022_04_DZA_TRNS,2022_04,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,428.99,36.98
2022_04_DZA_COMM,2022_04,DZA,Algeria,Algeria,Algiers,COMM,Communication ,132.61,92.02
2022_04_DZA_CLTR,2022_04,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,122.15,169.26
2022_04_DZA_EDUC,2022_04,DZA,Algeria,Algeria,Algiers,EDUC,Education ,226.98,
2022_04_DZA_RHTL,2022_04,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,408.34,51.44
2022_04_DZA_MISC,2022_04,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,99.84,94.13
2022_04_DZA_MEDI,2022_04,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,462.2,36.27
2022_04_DZA_PNSN,2022_04,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1168.9,100.0
2022_04_DZA_OUTA,2022_04,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3821.74,100.0
2022_04_DZA_TOTL,2022_04,DZA,Algeria,Algeria,Algiers,TOTL,Total,9554.35,78.85269026952489
2022_04_AGO_FOOD,2022_04,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,1108.85,197.72
2022_04_AGO_ALCO,2022_04,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,157.73,257.24
2022_04_AGO_CLTH,2022_04,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,13.19,
2022_04_AGO_HOUS,2022_04,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1934.9,53.77
2022_04_AGO_FURN,2022_04,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",132.59,226.11
2022_04_AGO_HEAL,2022_04,AGO,Angola,Angola,Luanda,HEAL,Health ,74.32,217.74
2022_04_AGO_TRNS,2022_04,AGO,Angola,Angola,Luanda,TRNS,Transport ,293.43,66.22
2022_04_AGO_COMM,2022_04,AGO,Angola,Angola,Luanda,COMM,Communication ,200.03,308.24
2022_04_AGO_CLTR,2022_04,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,188.48,128.21
2022_04_AGO_EDUC,2022_04,AGO,Angola,Angola,Luanda,EDUC,Education ,300.76,85.61
2022_04_AGO_RHTL,2022_04,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,681.97,98.74
2022_04_AGO_MISC,2022_04,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,144.91,156.99
2022_04_AGO_MEDI,2022_04,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,494.97,40.44
2022_04_AGO_PNSN,2022_04,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1168.9,100.0
2022_04_AGO_OUTA,2022_04,AGO,Angola,Angola,Luanda,OUTA,Out Area ,4596.68,100.0
2022_04_AGO_TOTL,2022_04,AGO,Angola,Angola,Luanda,TOTL,Total,11491.710000000001,102.71191305086823
2022_04_ARG_FOOD,2022_04,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,800.16,80.93
2022_04_ARG_ALCO,2022_04,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,109.58,122.07
2022_04_ARG_CLTH,2022_04,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,237.08,124.25
2022_04_ARG_HOUS,2022_04,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2195.77,56.88
2022_04_ARG_FURN,2022_04,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",112.14,72.51
2022_04_ARG_HEAL,2022_04,ARG,Argentina,Argentina,Buenos Aires,HEAL,Health ,138.79,60.68
2022_04_ARG_TRNS,2022_04,ARG,Argentina,Argentina,Buenos Aires,TRNS,Transport ,502.15,90.96
2022_04_ARG_COMM,2022_04,ARG,Argentina,Argentina,Buenos Aires,COMM,Communication ,146.44,71.7
2022_04_ARG_CLTR,2022_04,ARG,Argentina,Argentina,Buenos Aires,CLTR,Recreation And Culture ,275.5,77.07
2022_04_ARG_EDUC,2022_04,ARG,Argentina,Argentina,Buenos Aires,EDUC,Education ,305.39,45.26
2022_04_ARG_RHTL,2022_04,ARG,Argentina,Argentina,Buenos Aires,RHTL,Restaurants And Hotels ,591.11,60.31
2022_04_ARG_MISC,2022_04,ARG,Argentina,Argentina,Buenos Aires,MISC,Miscellaneous Goods And Services ,176.59,107.63
2022_04_ARG_MEDI,2022_04,ARG,Argentina,Argentina,Buenos Aires,MEDI,Medical Insurance ,463.24,34.26
2022_04_ARG_PNSN,2022_04,ARG,Argentina,Argentina,Buenos Aires,PNSN,Pension Contribution ,1218.63,100.0
2022_04_ARG_OUTA,2022_04,ARG,Argentina,Argentina,Buenos Aires,OUTA,Out Area ,3116.82,100.0
2022_04_ARG_TOTL,2022_04,ARG,Argentina,Argentina,Buenos Aires,TOTL,Total,10389.39,80.3649905409455
2022_04_ARM_FOOD,2022_04,ARM,Armenia,Armenia,Yerevan,FOOD,Food And Non-alcoholic Beverages ,721.42,69.64
2022_04_ARM_ALCO,2022_04,ARM,Armenia,Armenia,Yerevan,ALCO,Alcoholic Beverages And Tobacco ,112.07,95.6
2022_04_ARM_CLTH,2022_04,ARM,Armenia,Armenia,Yerevan,CLTH,Clothing And Footwear ,98.51,87.61
2022_04_ARM_HOUS,2022_04,ARM,Armenia,Armenia,Yerevan,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1992.14,57.15
2022_04_ARM_FURN,2022_04,ARM,Armenia,Armenia,Yerevan,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",109.21,73.7
2022_04_ARM_HEAL,2022_04,ARM,Armenia,Armenia,Yerevan,HEAL,Health ,10.13,75.14
2022_04_ARM_TRNS,2022_04,ARM,Armenia,Armenia,Yerevan,TRNS,Transport ,240.44,69.7
2022_04_ARM_COMM,2022_04,ARM,Armenia,Armenia,Yerevan,COMM,Communication ,135.03,66.92
2022_04_ARM_CLTR,2022_04,ARM,Armenia,Armenia,Yerevan,CLTR,Recreation And Culture ,172.47,69.74
2022_04_ARM_EDUC,2022_04,ARM,Armenia,Armenia,Yerevan,EDUC,Education ,250.94,68.56
2022_04_ARM_RHTL,2022_04,ARM,Armenia,Armenia,Yerevan,RHTL,Restaurants And Hotels ,501.06,38.42
2022_04_ARM_MISC,2022_04,ARM,Armenia,Armenia,Yerevan,MISC,Miscellaneous Goods And Services ,135.97,46.41
