unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2013_02_AFG_FOOD,2013_02,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,90.92
2013_02_AFG_ALCO,2013_02,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,65.26
2013_02_AFG_CLTH,2013_02,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,44.81
2013_02_AFG_HOUS,2013_02,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,48.04
2013_02_AFG_FURN,2013_02,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2013_02_AFG_HEAL,2013_02,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2013_02_AFG_TRNS,2013_02,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2013_02_AFG_COMM,2013_02,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2013_02_AFG_CLTR,2013_02,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2013_02_AFG_EDUC,2013_02,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2013_02_AFG_RHTL,2013_02,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,58.09
2013_02_AFG_MISC,2013_02,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,81.83
2013_02_AFG_MEDI,2013_02,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,52.72
2013_02_AFG_PNSN,2013_02,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2013_02_AFG_OUTA,2013_02,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2013_02_AFG_TOTL,2013_02,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,88.51140994449003
2013_02_ALB_FOOD,2013_02,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,810.23,68.73
2013_02_ALB_ALCO,2013_02,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,129.54,81.73
2013_02_ALB_CLTH,2013_02,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,181.62,50.03
2013_02_ALB_HOUS,2013_02,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1705.53,57.1
2013_02_ALB_FURN,2013_02,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,71.36
2013_02_ALB_HEAL,2013_02,ALB,Albania,Albania,Tirana,HEAL,Health ,190.27,56.96
2013_02_ALB_TRNS,2013_02,ALB,Albania,Albania,Tirana,TRNS,Transport ,635.67,72.23
2013_02_ALB_COMM,2013_02,ALB,Albania,Albania,Tirana,COMM,Communication ,126.82,67.46
2013_02_ALB_CLTR,2013_02,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,92.58,73.12
2013_02_ALB_EDUC,2013_02,ALB,Albania,Albania,Tirana,EDUC,Education ,170.36,56.81
2013_02_ALB_RHTL,2013_02,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,501.58,56.9
