unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2023_10_AFG_FOOD,2023_10,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,71.33
2023_10_AFG_ALCO,2023_10,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,53.02
2023_10_AFG_CLTH,2023_10,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,30.08
2023_10_AFG_HOUS,2023_10,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,38.99
2023_10_AFG_FURN,2023_10,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2023_10_AFG_HEAL,2023_10,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2023_10_AFG_TRNS,2023_10,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2023_10_AFG_COMM,2023_10,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2023_10_AFG_CLTR,2023_10,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2023_10_AFG_EDUC,2023_10,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2023_10_AFG_RHTL,2023_10,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,39.21
2023_10_AFG_MISC,2023_10,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,65.23
2023_10_AFG_MEDI,2023_10,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,42.9
2023_10_AFG_PNSN,2023_10,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2023_10_AFG_OUTA,2023_10,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
