unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2012_06_AFG_FOOD,2012_06,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,90.64
2012_06_AFG_ALCO,2012_06,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,66.63
2012_06_AFG_CLTH,2012_06,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,45.23
2012_06_AFG_HOUS,2012_06,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,48.74
2012_06_AFG_FURN,2012_06,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2012_06_AFG_HEAL,2012_06,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2012_06_AFG_TRNS,2012_06,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2012_06_AFG_COMM,2012_06,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2012_06_AFG_CLTR,2012_06,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2012_06_AFG_EDUC,2012_06,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2012_06_AFG_RHTL,2012_06,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,59.26
2012_06_AFG_MISC,2012_06,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,83.07
2012_06_AFG_MEDI,2012_06,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,54.34
2012_06_AFG_PNSN,2012_06,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2012_06_AFG_OUTA,2012_06,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2012_06_AFG_TOTL,2012_06,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,88.74831435572487
2012_06_ALB_FOOD,2012_06,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,810.23,64.94
2012_06_ALB_ALCO,2012_06,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,129.54,77.83
2012_06_ALB_CLTH,2012_06,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,181.62,49.76
2012_06_ALB_HOUS,2012_06,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1705.53,55.12
2012_06_ALB_FURN,2012_06,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,68.3
2012_06_ALB_HEAL,2012_06,ALB,Albania,Albania,Tirana,HEAL,Health ,190.27,54.97
2012_06_ALB_TRNS,2012_06,ALB,Albania,Albania,Tirana,TRNS,Transport ,635.67,68.9
2012_06_ALB_COMM,2012_06,ALB,Albania,Albania,Tirana,COMM,Communication ,126.82,63.99
2012_06_ALB_CLTR,2012_06,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,92.58,69.05
2012_06_ALB_EDUC,2012_06,ALB,Albania,Albania,Tirana,EDUC,Education ,170.36,56.79
2012_06_ALB_RHTL,2012_06,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,501.58,54.99
2012_06_ALB_MISC,2012_06,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,236.22,57.64
2012_06_ALB_MEDI,2012_06,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,338.55,35.54
2012_06_ALB_PNSN,2012_06,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1037.95,100.0
2012_06_ALB_OUTA,2012_06,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2683.66,100.0
2012_06_ALB_TOTL,2012_06,ALB,Albania,Albania,Tirana,TOTL,Total,8945.52,75.51687028732434
2012_06_DZA_FOOD,2012_06,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,735.0,69.85
2012_06_DZA_ALCO,2012_06,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,131.53,99.83
2012_06_DZA_CLTH,2012_06,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,,
2012_06_DZA_HOUS,2012_06,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1863.33,60.29
2012_06_DZA_FURN,2012_06,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",89.0,85.16
2012_06_DZA_HEAL,2012_06,DZA,Algeria,Algeria,Algiers,HEAL,Health ,47.76,
