unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2007_09_AFG_FOOD,2007_09,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,106.9
2007_09_AFG_ALCO,2007_09,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,73.4
2007_09_AFG_CLTH,2007_09,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,50.69
2007_09_AFG_HOUS,2007_09,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,49.83
2007_09_AFG_FURN,2007_09,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2007_09_AFG_HEAL,2007_09,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2007_09_AFG_TRNS,2007_09,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2007_09_AFG_COMM,2007_09,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2007_09_AFG_CLTR,2007_09,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2007_09_AFG_EDUC,2007_09,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2007_09_AFG_RHTL,2007_09,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,67.45
2007_09_AFG_MISC,2007_09,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,89.66
2007_09_AFG_MEDI,2007_09,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,49.71
2007_09_AFG_PNSN,2007_09,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2007_09_AFG_OUTA,2007_09,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2007_09_AFG_TOTL,2007_09,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,89.95909837133482
2007_09_ALB_FOOD,2007_09,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,1074.46,90.07
2007_09_ALB_ALCO,2007_09,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,101.12,69.68
