unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2023_06_AFG_FOOD,2023_06,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,71.46
2023_06_AFG_ALCO,2023_06,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,53.41
2023_06_AFG_CLTH,2023_06,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,30.21
2023_06_AFG_HOUS,2023_06,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,39.19
2023_06_AFG_FURN,2023_06,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2023_06_AFG_HEAL,2023_06,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2023_06_AFG_TRNS,2023_06,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2023_06_AFG_COMM,2023_06,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2023_06_AFG_CLTR,2023_06,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2023_06_AFG_EDUC,2023_06,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2023_06_AFG_RHTL,2023_06,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,39.65
2023_06_AFG_MISC,2023_06,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,65.34
2023_06_AFG_MEDI,2023_06,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,41.4
2023_06_AFG_PNSN,2023_06,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2023_06_AFG_OUTA,2023_06,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2023_06_AFG_TOTL,2023_06,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,84.79750338636951
2023_06_ALB_FOOD,2023_06,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,660.7,78.55
2023_06_ALB_ALCO,2023_06,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,89.03,103.36
2023_06_ALB_CLTH,2023_06,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,225.82,107.41
2023_06_ALB_HOUS,2023_06,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2004.56,56.56
2023_06_ALB_FURN,2023_06,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,67.19
2023_06_ALB_HEAL,2023_06,ALB,Albania,Albania,Tirana,HEAL,Health ,119.48,51.16
2023_06_ALB_TRNS,2023_06,ALB,Albania,Albania,Tirana,TRNS,Transport ,359.27,94.89
2023_06_ALB_COMM,2023_06,ALB,Albania,Albania,Tirana,COMM,Communication ,136.57,45.51
2023_06_ALB_CLTR,2023_06,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,215.69,113.99
2023_06_ALB_EDUC,2023_06,ALB,Albania,Albania,Tirana,EDUC,Education ,261.4,41.52
2023_06_ALB_RHTL,2023_06,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,467.51,37.17
2023_06_ALB_MISC,2023_06,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,163.19,69.63
2023_06_ALB_MEDI,2023_06,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,351.65,27.99
2023_06_ALB_PNSN,2023_06,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1262.21,100.0
2023_06_ALB_OUTA,2023_06,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2752.3,100.0
2023_06_ALB_TOTL,2023_06,ALB,Albania,Albania,Tirana,TOTL,Total,9174.32,77.74363508525065
2023_06_DZA_FOOD,2023_06,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,742.81,75.27
2023_06_DZA_ALCO,2023_06,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,94.23,86.17
2023_06_DZA_CLTH,2023_06,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,115.01,38.52
2023_06_DZA_HOUS,2023_06,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1842.09,53.37
2023_06_DZA_FURN,2023_06,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",88.8,51.29
2023_06_DZA_HEAL,2023_06,DZA,Algeria,Algeria,Algiers,HEAL,Health ,101.58,68.39
2023_06_DZA_TRNS,2023_06,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,189.99,33.13
2023_06_DZA_COMM,2023_06,DZA,Algeria,Algeria,Algiers,COMM,Communication ,122.56,460.95
2023_06_DZA_CLTR,2023_06,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,177.23,82.07
2023_06_DZA_EDUC,2023_06,DZA,Algeria,Algeria,Algiers,EDUC,Education ,275.99,
2023_06_DZA_RHTL,2023_06,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,659.05,47.43
2023_06_DZA_MISC,2023_06,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,137.13,84.37
2023_06_DZA_MEDI,2023_06,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,411.2,
2023_06_DZA_PNSN,2023_06,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1262.21,100.0
2023_06_DZA_OUTA,2023_06,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,4146.59,100.0
2023_06_DZA_TOTL,2023_06,DZA,Algeria,Algeria,Algiers,TOTL,Total,10366.470000000001,78.90488939743348
2023_06_AGO_FOOD,2023_06,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,1296.15,64.7
2023_06_AGO_ALCO,2023_06,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,187.88,79.54
2023_06_AGO_CLTH,2023_06,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,190.33,54.54
2023_06_AGO_HOUS,2023_06,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1970.48,40.29
2023_06_AGO_FURN,2023_06,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",107.21,81.19
2023_06_AGO_HEAL,2023_06,AGO,Angola,Angola,Luanda,HEAL,Health ,85.07,105.22
