unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2022_12_AFG_FOOD,2022_12,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,72.14
2022_12_AFG_ALCO,2022_12,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,54.46
2022_12_AFG_CLTH,2022_12,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,31.3
2022_12_AFG_HOUS,2022_12,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,39.5
2022_12_AFG_FURN,2022_12,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2022_12_AFG_HEAL,2022_12,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2022_12_AFG_TRNS,2022_12,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2022_12_AFG_COMM,2022_12,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2022_12_AFG_CLTR,2022_12,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2022_12_AFG_EDUC,2022_12,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2022_12_AFG_RHTL,2022_12,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,40.87
2022_12_AFG_MISC,2022_12,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,67.76
2022_12_AFG_MEDI,2022_12,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,43.87
2022_12_AFG_PNSN,2022_12,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2022_12_AFG_OUTA,2022_12,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2022_12_AFG_TOTL,2022_12,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,85.08558922558875
2022_12_ALB_FOOD,2022_12,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,660.7,67.6
2022_12_ALB_ALCO,2022_12,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,89.03,93.35
2022_12_ALB_CLTH,2022_12,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,225.82,100.3
2022_12_ALB_HOUS,2022_12,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2004.56,55.52
2022_12_ALB_FURN,2022_12,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",104.94,57.4
2022_12_ALB_HEAL,2022_12,ALB,Albania,Albania,Tirana,HEAL,Health ,119.48,45.95
2022_12_ALB_TRNS,2022_12,ALB,Albania,Albania,Tirana,TRNS,Transport ,359.27,99.74
2022_12_ALB_COMM,2022_12,ALB,Albania,Albania,Tirana,COMM,Communication ,136.57,40.22
2022_12_ALB_CLTR,2022_12,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,215.69,104.06
2022_12_ALB_EDUC,2022_12,ALB,Albania,Albania,Tirana,EDUC,Education ,261.4,41.52
