unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2019_08_AFG_FOOD,2019_08,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,89.95
2019_08_AFG_ALCO,2019_08,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,60.34
2019_08_AFG_CLTH,2019_08,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,37.47
2019_08_AFG_HOUS,2019_08,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,41.63
2019_08_AFG_FURN,2019_08,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2019_08_AFG_HEAL,2019_08,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2019_08_AFG_TRNS,2019_08,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2019_08_AFG_COMM,2019_08,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2019_08_AFG_CLTR,2019_08,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2019_08_AFG_EDUC,2019_08,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2019_08_AFG_RHTL,2019_08,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,49.31
2019_08_AFG_MISC,2019_08,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,78.4
2019_08_AFG_MEDI,2019_08,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,49.46
2019_08_AFG_PNSN,2019_08,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2019_08_AFG_OUTA,2019_08,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2019_08_AFG_TOTL,2019_08,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.04102496405675
2019_08_ALB_FOOD,2019_08,ALB,Albania,Albania,Tirana,FOOD,Food And Non-alcoholic Beverages ,535.29,62.44
2019_08_ALB_ALCO,2019_08,ALB,Albania,Albania,Tirana,ALCO,Alcoholic Beverages And Tobacco ,91.74,55.73
2019_08_ALB_CLTH,2019_08,ALB,Albania,Albania,Tirana,CLTH,Clothing And Footwear ,212.53,50.56
2019_08_ALB_HOUS,2019_08,ALB,Albania,Albania,Tirana,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2197.71,53.27
2019_08_ALB_FURN,2019_08,ALB,Albania,Albania,Tirana,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",81.72,64.42
2019_08_ALB_HEAL,2019_08,ALB,Albania,Albania,Tirana,HEAL,Health ,66.65,42.59
2019_08_ALB_TRNS,2019_08,ALB,Albania,Albania,Tirana,TRNS,Transport ,360.36,65.9
2019_08_ALB_COMM,2019_08,ALB,Albania,Albania,Tirana,COMM,Communication ,83.64,90.5
2019_08_ALB_CLTR,2019_08,ALB,Albania,Albania,Tirana,CLTR,Recreation And Culture ,279.61,68.24
2019_08_ALB_EDUC,2019_08,ALB,Albania,Albania,Tirana,EDUC,Education ,235.08,41.37
2019_08_ALB_RHTL,2019_08,ALB,Albania,Albania,Tirana,RHTL,Restaurants And Hotels ,374.19,60.46
2019_08_ALB_MISC,2019_08,ALB,Albania,Albania,Tirana,MISC,Miscellaneous Goods And Services ,120.25,60.82
2019_08_ALB_MEDI,2019_08,ALB,Albania,Albania,Tirana,MEDI,Medical Insurance ,332.88,28.64
2019_08_ALB_PNSN,2019_08,ALB,Albania,Albania,Tirana,PNSN,Pension Contribution ,1092.52,100.0
2019_08_ALB_OUTA,2019_08,ALB,Albania,Albania,Tirana,OUTA,Out Area ,2598.93,100.0
2019_08_ALB_TOTL,2019_08,ALB,Albania,Albania,Tirana,TOTL,Total,8663.1,74.01067974867985
2019_08_DZA_FOOD,2019_08,DZA,Algeria,Algeria,Algiers,FOOD,Food And Non-alcoholic Beverages ,348.16,60.2
2019_08_DZA_ALCO,2019_08,DZA,Algeria,Algeria,Algiers,ALCO,Alcoholic Beverages And Tobacco ,48.68,85.68
2019_08_DZA_CLTH,2019_08,DZA,Algeria,Algeria,Algiers,CLTH,Clothing And Footwear ,68.98,59.29
2019_08_DZA_HOUS,2019_08,DZA,Algeria,Algeria,Algiers,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2539.75,71.45
2019_08_DZA_FURN,2019_08,DZA,Algeria,Algeria,Algiers,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",45.44,71.86
2019_08_DZA_HEAL,2019_08,DZA,Algeria,Algeria,Algiers,HEAL,Health ,49.46,79.98
2019_08_DZA_TRNS,2019_08,DZA,Algeria,Algeria,Algiers,TRNS,Transport ,218.75,62.43
2019_08_DZA_COMM,2019_08,DZA,Algeria,Algeria,Algiers,COMM,Communication ,72.52,64.67
2019_08_DZA_CLTR,2019_08,DZA,Algeria,Algeria,Algiers,CLTR,Recreation And Culture ,60.55,51.34
2019_08_DZA_EDUC,2019_08,DZA,Algeria,Algeria,Algiers,EDUC,Education ,89.32,
2019_08_DZA_RHTL,2019_08,DZA,Algeria,Algeria,Algiers,RHTL,Restaurants And Hotels ,221.26,72.13
2019_08_DZA_MISC,2019_08,DZA,Algeria,Algeria,Algiers,MISC,Miscellaneous Goods And Services ,59.61,139.57
2019_08_DZA_MEDI,2019_08,DZA,Algeria,Algeria,Algiers,MEDI,Medical Insurance ,392.18,35.99
2019_08_DZA_PNSN,2019_08,DZA,Algeria,Algeria,Algiers,PNSN,Pension Contribution ,1058.01,100.0
2019_08_DZA_OUTA,2019_08,DZA,Algeria,Algeria,Algiers,OUTA,Out Area ,3515.12,100.0
2019_08_DZA_TOTL,2019_08,DZA,Algeria,Algeria,Algiers,TOTL,Total,8787.79,84.10930404114782
2019_08_AGO_FOOD,2019_08,AGO,Angola,Angola,Luanda,FOOD,Food And Non-alcoholic Beverages ,891.7,97.79
2019_08_AGO_ALCO,2019_08,AGO,Angola,Angola,Luanda,ALCO,Alcoholic Beverages And Tobacco ,115.58,148.28
2019_08_AGO_CLTH,2019_08,AGO,Angola,Angola,Luanda,CLTH,Clothing And Footwear ,98.7,87.26
2019_08_AGO_HOUS,2019_08,AGO,Angola,Angola,Luanda,HOUS,"Housing, Water, Electricity, Gas And Fuels ",3226.96,83.43
2019_08_AGO_FURN,2019_08,AGO,Angola,Angola,Luanda,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",127.72,123.0
2019_08_AGO_HEAL,2019_08,AGO,Angola,Angola,Luanda,HEAL,Health ,38.73,93.59
2019_08_AGO_TRNS,2019_08,AGO,Angola,Angola,Luanda,TRNS,Transport ,238.82,108.07
2019_08_AGO_COMM,2019_08,AGO,Angola,Angola,Luanda,COMM,Communication ,155.08,249.61
2019_08_AGO_CLTR,2019_08,AGO,Angola,Angola,Luanda,CLTR,Recreation And Culture ,243.97,98.84
2019_08_AGO_EDUC,2019_08,AGO,Angola,Angola,Luanda,EDUC,Education ,234.49,106.64
2019_08_AGO_RHTL,2019_08,AGO,Angola,Angola,Luanda,RHTL,Restaurants And Hotels ,633.21,84.02
2019_08_AGO_MISC,2019_08,AGO,Angola,Angola,Luanda,MISC,Miscellaneous Goods And Services ,192.49,64.53
2019_08_AGO_MEDI,2019_08,AGO,Angola,Angola,Luanda,MEDI,Medical Insurance ,568.32,40.28
2019_08_AGO_PNSN,2019_08,AGO,Angola,Angola,Luanda,PNSN,Pension Contribution ,1143.78,100.0
2019_08_AGO_OUTA,2019_08,AGO,Angola,Angola,Luanda,OUTA,Out Area ,5273.04,100.0
2019_08_AGO_TOTL,2019_08,AGO,Angola,Angola,Luanda,TOTL,Total,13182.59,93.47625441340116
2019_08_ARG_FOOD,2019_08,ARG,Argentina,Argentina,Buenos Aires,FOOD,Food And Non-alcoholic Beverages ,541.01,62.36
2019_08_ARG_ALCO,2019_08,ARG,Argentina,Argentina,Buenos Aires,ALCO,Alcoholic Beverages And Tobacco ,82.8,85.82
2019_08_ARG_CLTH,2019_08,ARG,Argentina,Argentina,Buenos Aires,CLTH,Clothing And Footwear ,188.79,93.78
2019_08_ARG_HOUS,2019_08,ARG,Argentina,Argentina,Buenos Aires,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2803.5,77.43
2019_08_ARG_FURN,2019_08,ARG,Argentina,Argentina,Buenos Aires,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",91.09,59.0
2019_08_ARG_HEAL,2019_08,ARG,Argentina,Argentina,Buenos Aires,HEAL,Health ,86.23,40.43
2019_08_ARG_TRNS,2019_08,ARG,Argentina,Argentina,Buenos Aires,TRNS,Transport ,393.31,51.88
2019_08_ARG_COMM,2019_08,ARG,Argentina,Argentina,Buenos Aires,COMM,Communication ,90.4,59.35
2019_08_ARG_CLTR,2019_08,ARG,Argentina,Argentina,Buenos Aires,CLTR,Recreation And Culture ,198.52,73.82
2019_08_ARG_EDUC,2019_08,ARG,Argentina,Argentina,Buenos Aires,EDUC,Education ,204.49,78.55
2019_08_ARG_RHTL,2019_08,ARG,Argentina,Argentina,Buenos Aires,RHTL,Restaurants And Hotels ,410.96,44.47
2019_08_ARG_MISC,2019_08,ARG,Argentina,Argentina,Buenos Aires,MISC,Miscellaneous Goods And Services ,135.68,51.59
2019_08_ARG_MEDI,2019_08,ARG,Argentina,Argentina,Buenos Aires,MEDI,Medical Insurance ,449.09,38.26
2019_08_ARG_PNSN,2019_08,ARG,Argentina,Argentina,Buenos Aires,PNSN,Pension Contribution ,1092.52,100.0
2019_08_ARG_OUTA,2019_08,ARG,Argentina,Argentina,Buenos Aires,OUTA,Out Area ,2900.74,100.0
2019_08_ARG_TOTL,2019_08,ARG,Argentina,Argentina,Buenos Aires,TOTL,Total,9669.130000000001,80.52472696178468
2019_08_ARM_FOOD,2019_08,ARM,Armenia,Armenia,Yerevan,FOOD,Food And Non-alcoholic Beverages ,794.72,63.33
2019_08_ARM_ALCO,2019_08,ARM,Armenia,Armenia,Yerevan,ALCO,Alcoholic Beverages And Tobacco ,121.78,84.01
2019_08_ARM_CLTH,2019_08,ARM,Armenia,Armenia,Yerevan,CLTH,Clothing And Footwear ,146.96,44.53
2019_08_ARM_HOUS,2019_08,ARM,Armenia,Armenia,Yerevan,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2068.5,62.41
2019_08_ARM_FURN,2019_08,ARM,Armenia,Armenia,Yerevan,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",125.91,105.1
2019_08_ARM_HEAL,2019_08,ARM,Armenia,Armenia,Yerevan,HEAL,Health ,202.81,67.64
2019_08_ARM_TRNS,2019_08,ARM,Armenia,Armenia,Yerevan,TRNS,Transport ,723.07,56.23
2019_08_ARM_COMM,2019_08,ARM,Armenia,Armenia,Yerevan,COMM,Communication ,9.81,102.97
2019_08_ARM_CLTR,2019_08,ARM,Armenia,Armenia,Yerevan,CLTR,Recreation And Culture ,272.55,57.83
2019_08_ARM_EDUC,2019_08,ARM,Armenia,Armenia,Yerevan,EDUC,Education ,,
2019_08_ARM_RHTL,2019_08,ARM,Armenia,Armenia,Yerevan,RHTL,Restaurants And Hotels ,438.6,44.36
2019_08_ARM_MISC,2019_08,ARM,Armenia,Armenia,Yerevan,MISC,Miscellaneous Goods And Services ,225.9,132.78
2019_08_ARM_MEDI,2019_08,ARM,Armenia,Armenia,Yerevan,MEDI,Medical Insurance ,413.53,32.64
2019_08_ARM_PNSN,2019_08,ARM,Armenia,Armenia,Yerevan,PNSN,Pension Contribution ,1058.01,100.0
2019_08_ARM_OUTA,2019_08,ARM,Armenia,Armenia,Yerevan,OUTA,Out Area ,2829.49,100.0
2019_08_ARM_TOTL,2019_08,ARM,Armenia,Armenia,Yerevan,TOTL,Total,9431.64,76.66283357334657
2019_08_AUS_FOOD,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FOOD,Food And Non-alcoholic Beverages ,561.97,76.5
2019_08_AUS_ALCO,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",ALCO,Alcoholic Beverages And Tobacco ,89.04,121.82
2019_08_AUS_CLTH,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTH,Clothing And Footwear ,309.52,82.0
2019_08_AUS_HOUS,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HOUS,"Housing, Water, Electricity, Gas And Fuels ",5000.45,60.89
2019_08_AUS_FURN,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",381.99,79.91
2019_08_AUS_HEAL,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",HEAL,Health ,167.21,80.04
2019_08_AUS_TRNS,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TRNS,Transport ,666.11,86.27
2019_08_AUS_COMM,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",COMM,Communication ,134.11,112.64
2019_08_AUS_CLTR,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",CLTR,Recreation And Culture ,450.1,111.52
2019_08_AUS_EDUC,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",EDUC,Education ,249.04,31.99
2019_08_AUS_RHTL,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",RHTL,Restaurants And Hotels ,363.19,69.25
2019_08_AUS_MISC,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MISC,Miscellaneous Goods And Services ,204.25,95.1
2019_08_AUS_MEDI,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",MEDI,Medical Insurance ,474.23,30.5
2019_08_AUS_PNSN,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",PNSN,Pension Contribution ,1037.95,100.0
2019_08_AUS_OUTA,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",OUTA,Out Area ,2940.77,100.0
2019_08_AUS_TOTL,2019_08,AUS,Australia,Australia,"Canberra , Melbourne and Sydney",TOTL,Total,13029.93,77.09419836247557
2019_08_AUT_FOOD,2019_08,AUT,Austria,Austria,Vienna,FOOD,Food And Non-alcoholic Beverages ,864.21,114.14
2019_08_AUT_ALCO,2019_08,AUT,Austria,Austria,Vienna,ALCO,Alcoholic Beverages And Tobacco ,115.01,103.06
2019_08_AUT_CLTH,2019_08,AUT,Austria,Austria,Vienna,CLTH,Clothing And Footwear ,367.83,137.31
2019_08_AUT_HOUS,2019_08,AUT,Austria,Austria,Vienna,HOUS,"Housing, Water, Electricity, Gas And Fuels ",2178.67,54.69
2019_08_AUT_FURN,2019_08,AUT,Austria,Austria,Vienna,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",566.74,70.91
2019_08_AUT_HEAL,2019_08,AUT,Austria,Austria,Vienna,HEAL,Health ,184.94,83.14
2019_08_AUT_TRNS,2019_08,AUT,Austria,Austria,Vienna,TRNS,Transport ,869.5,112.34
2019_08_AUT_COMM,2019_08,AUT,Austria,Austria,Vienna,COMM,Communication ,201.74,88.16
2019_08_AUT_CLTR,2019_08,AUT,Austria,Austria,Vienna,CLTR,Recreation And Culture ,401.08,112.51
2019_08_AUT_EDUC,2019_08,AUT,Austria,Austria,Vienna,EDUC,Education ,345.13,58.81
2019_08_AUT_RHTL,2019_08,AUT,Austria,Austria,Vienna,RHTL,Restaurants And Hotels ,644.82,75.06
2019_08_AUT_MISC,2019_08,AUT,Austria,Austria,Vienna,MISC,Miscellaneous Goods And Services ,244.06,105.46
2019_08_AUT_MEDI,2019_08,AUT,Austria,Austria,Vienna,MEDI,Medical Insurance ,619.34,51.9
2019_08_AUT_PNSN,2019_08,AUT,Austria,Austria,Vienna,PNSN,Pension Contribution ,1058.01,100.0
2019_08_AUT_OUTA,2019_08,AUT,Austria,Austria,Vienna,OUTA,Out Area ,962.34,100.0
2019_08_AUT_TOTL,2019_08,AUT,Austria,Austria,Vienna,TOTL,Total,9623.42,84.34477599729107
2019_08_AZE_FOOD,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,FOOD,Food And Non-alcoholic Beverages ,469.45,70.35
2019_08_AZE_ALCO,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,ALCO,Alcoholic Beverages And Tobacco ,44.36,90.82
2019_08_AZE_CLTH,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,CLTH,Clothing And Footwear ,157.24,79.15
2019_08_AZE_HOUS,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1678.03,54.59
2019_08_AZE_FURN,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",73.47,96.36
2019_08_AZE_HEAL,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,HEAL,Health ,15.7,116.76
2019_08_AZE_TRNS,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,TRNS,Transport ,326.36,51.29
2019_08_AZE_COMM,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,COMM,Communication ,95.58,45.41
2019_08_AZE_CLTR,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,CLTR,Recreation And Culture ,183.81,73.94
2019_08_AZE_EDUC,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,EDUC,Education ,116.41,69.37
2019_08_AZE_RHTL,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,RHTL,Restaurants And Hotels ,273.35,58.15
2019_08_AZE_MISC,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,MISC,Miscellaneous Goods And Services ,90.22,61.49
2019_08_AZE_MEDI,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,MEDI,Medical Insurance ,343.68,33.01
2019_08_AZE_PNSN,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,PNSN,Pension Contribution ,1076.82,100.0
2019_08_AZE_OUTA,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,OUTA,Out Area ,3296.33,100.0
2019_08_AZE_TOTL,2019_08,AZE,Azerbaijan,Azerbaijan,Baku,TOTL,Total,8240.809999999998,80.16129848907886
2019_08_BHS_FOOD,2019_08,BHS,Bahamas,Bahamas,Bahama,FOOD,Food And Non-alcoholic Beverages ,420.44,121.32
2019_08_BHS_ALCO,2019_08,BHS,Bahamas,Bahamas,Bahama,ALCO,Alcoholic Beverages And Tobacco ,69.54,114.98
2019_08_BHS_CLTH,2019_08,BHS,Bahamas,Bahamas,Bahama,CLTH,Clothing And Footwear ,158.4,95.68
2019_08_BHS_HOUS,2019_08,BHS,Bahamas,Bahamas,Bahama,HOUS,"Housing, Water, Electricity, Gas And Fuels ",4285.39,107.82
2019_08_BHS_FURN,2019_08,BHS,Bahamas,Bahamas,Bahama,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",47.73,126.52
2019_08_BHS_HEAL,2019_08,BHS,Bahamas,Bahamas,Bahama,HEAL,Health ,78.67,94.28
2019_08_BHS_TRNS,2019_08,BHS,Bahamas,Bahamas,Bahama,TRNS,Transport ,298.99,109.53
2019_08_BHS_COMM,2019_08,BHS,Bahamas,Bahamas,Bahama,COMM,Communication ,92.02,192.41
2019_08_BHS_CLTR,2019_08,BHS,Bahamas,Bahamas,Bahama,CLTR,Recreation And Culture ,196.87,80.3
2019_08_BHS_EDUC,2019_08,BHS,Bahamas,Bahamas,Bahama,EDUC,Education ,194.48,37.83
2019_08_BHS_RHTL,2019_08,BHS,Bahamas,Bahamas,Bahama,RHTL,Restaurants And Hotels ,217.6,103.43
2019_08_BHS_MISC,2019_08,BHS,Bahamas,Bahamas,Bahama,MISC,Miscellaneous Goods And Services ,124.9,106.99
2019_08_BHS_MEDI,2019_08,BHS,Bahamas,Bahamas,Bahama,MEDI,Medical Insurance ,495.25,55.59
2019_08_BHS_PNSN,2019_08,BHS,Bahamas,Bahamas,Bahama,PNSN,Pension Contribution ,1058.01,100.0
2019_08_BHS_OUTA,2019_08,BHS,Bahamas,Bahamas,Bahama,OUTA,Out Area ,3316.4,100.0
2019_08_BHS_TOTL,2019_08,BHS,Bahamas,Bahamas,Bahama,TOTL,Total,11054.69,100.69744494752946
2019_08_BHR_FOOD,2019_08,BHR,Bahrain,Bahrain,Bahrain,FOOD,Food And Non-alcoholic Beverages ,506.77,79.9
