unique_id,yr_month,iso_a3,cmn_cntry,un_cntry,city,cat_code,group,weight,index
2015_08_AFG_FOOD,2015_08,AFG,Afghanistan,Afghanistan,Kabul,FOOD,Food And Non-alcoholic Beverages ,472.16,89.49
2015_08_AFG_ALCO,2015_08,AFG,Afghanistan,Afghanistan,Kabul,ALCO,Alcoholic Beverages And Tobacco ,150.69,63.92
2015_08_AFG_CLTH,2015_08,AFG,Afghanistan,Afghanistan,Kabul,CLTH,Clothing And Footwear ,1.39,42.41
2015_08_AFG_HOUS,2015_08,AFG,Afghanistan,Afghanistan,Kabul,HOUS,"Housing, Water, Electricity, Gas And Fuels ",1050.35,45.78
2015_08_AFG_FURN,2015_08,AFG,Afghanistan,Afghanistan,Kabul,FURN,"Furniture, Household Equipment And Routine Maintenance Of The House ",,
2015_08_AFG_HEAL,2015_08,AFG,Afghanistan,Afghanistan,Kabul,HEAL,Health ,,
2015_08_AFG_TRNS,2015_08,AFG,Afghanistan,Afghanistan,Kabul,TRNS,Transport ,,
2015_08_AFG_COMM,2015_08,AFG,Afghanistan,Afghanistan,Kabul,COMM,Communication ,,
2015_08_AFG_CLTR,2015_08,AFG,Afghanistan,Afghanistan,Kabul,CLTR,Recreation And Culture ,,
2015_08_AFG_EDUC,2015_08,AFG,Afghanistan,Afghanistan,Kabul,EDUC,Education ,,
2015_08_AFG_RHTL,2015_08,AFG,Afghanistan,Afghanistan,Kabul,RHTL,Restaurants And Hotels ,191.29,54.92
2015_08_AFG_MISC,2015_08,AFG,Afghanistan,Afghanistan,Kabul,MISC,Miscellaneous Goods And Services ,122.58,81.19
2015_08_AFG_MEDI,2015_08,AFG,Afghanistan,Afghanistan,Kabul,MEDI,Medical Insurance ,392.75,50.7
2015_08_AFG_PNSN,2015_08,AFG,Afghanistan,Afghanistan,Kabul,PNSN,Pension Contribution ,899.71,100.0
2015_08_AFG_OUTA,2015_08,AFG,Afghanistan,Afghanistan,Kabul,OUTA,Out Area ,4921.38,100.0
2015_08_AFG_TOTL,2015_08,AFG,Afghanistan,Afghanistan,Kabul,TOTL,Total,8202.3,87.91622082243858
